userID, animeID, score
5273403,28805,7
5273403,28819,7
5273403,28825,1
5273403,28891,8
5273403,28957,9
5273403,28977,10
5273403,28981,2
5273403,29027,6
5273403,29067,8
5273403,29089,0
5273403,29317,7
5273403,29785,8
5273403,29786,5
5273403,29854,2
5273403,29949,1
5273403,30016,7
5273403,30056,6
5273403,30127,7
5273403,30187,9
5273403,30206,7
5273403,30240,8
5273403,30250,4
5273403,30276,8
5273403,30300,7
5273403,30307,7
5273403,30346,9
5273403,30347,7
5273403,30370,9
5273403,30384,5
5273403,30437,3
5273403,30485,10
5273403,30503,10
5273403,30524,3
5273403,30567,6
5273403,30576,4
5273403,30654,9
5273403,30705,0
5273403,30709,6
5273403,30727,0
5273403,30736,2
5273403,30782,2
5273403,30795,4
5273403,30825,7
5273403,30831,10
5273403,30903,7
5273403,30913,0
5273403,30925,5
5273403,31043,9
5273403,31051,7
5273403,31080,2
5273403,31091,4
5273403,31098,2
5273403,31109,1
5273403,31121,6
5273403,31139,2
5273403,31144,7
5273403,31147,8
5273403,31158,7
5273403,31163,9
5273403,31174,7
5273403,31229,5
5273403,31251,7
5273403,31297,7
5273403,31338,7
5273403,31339,9
5273403,31374,4
5273403,31376,7
5273403,31404,7
5273403,31405,5
5273403,31430,6
5273403,31439,6
5273403,31440,5
5273403,31442,7
5273403,31478,5
5273403,31500,5
5273403,31540,4
5273403,31559,5
5273403,31560,5
5273403,31564,5
5273403,31580,9
5273403,31610,6
5273403,31621,4
5273403,31629,6
5273403,31630,3
5273403,31636,4
5273403,31646,10
5273403,31665,6
5273403,31680,7
5273403,31704,7
5273403,31716,7
5273403,31798,10
5273403,31804,1
5273403,31848,3
5273403,31853,3
5273403,31859,8
5273403,31904,7
5273403,31931,0
5273403,31933,8
5273403,31952,6
5273403,31953,7
5273403,31964,6
5273403,31988,7
5273403,31994,5
5273403,31997,6
5273403,32013,4
5273403,32026,5
5273403,32032,3
5273403,32071,6
5273403,32093,9
5273403,32105,3
5273403,32122,5
5273403,32175,7
5273403,32182,8
5273403,32191,5
5273403,32215,8
5273403,32228,5
5273403,32245,3
5273403,32262,7
5273403,32281,10
5273403,32282,8
5273403,32323,0
5273403,32366,7
5273403,32379,2
5273403,32380,9
5273403,32407,5
5273403,32438,2
5273403,32447,3
5273403,32485,7
5273403,32491,9
5273403,32542,8
5273403,32547,8
5273403,32561,7
5273403,32595,5
5273403,32608,1
5273403,32615,5
5273403,32664,2
5273403,32673,7
5273403,32681,4
5273403,32682,2
5273403,32686,3
5273403,32697,4
5273403,32698,8
5273403,32729,4
5273403,32801,5
5273403,32827,7
5273403,32828,7
5273403,32853,5
5273403,32867,6
5273403,32899,2
5273403,32901,4
5273403,32930,4
5273403,32935,9
5273403,32937,10
5273403,32948,7
5273403,32949,4
5273403,32951,9
5273403,32962,8
5273403,32977,0
5273403,32981,2
5273403,32983,10
5273403,32995,9
5273403,32998,4
5273403,33021,2
5273403,33051,10
5273403,33095,10
5273403,33206,8
5273403,33221,6
5273403,33222,5
5273403,33241,7
5273403,33242,6
5273403,33245,1
5273403,33253,8
5273403,33255,8
5273403,33274,1
5273403,33337,7
5273403,33350,0
5273403,33377,4
5273403,33392,2
5273403,33417,8
5273403,33475,7
5273403,33486,9
5273403,33487,2
5273403,33506,8
5273403,33524,7
5273403,33654,7
5273403,33726,7
5273403,33731,4
5273403,33783,3
5273403,33811,6
5273403,33814,1
5273403,33820,1
5273403,33836,5
5273403,33983,8
5273403,33985,1
5273403,33988,9
5273403,34009,5
5273403,34019,8
5273403,34051,4
5273403,34096,10
5273403,34102,10
5273403,34126,10
5273403,34136,5
5273403,34176,6
5273403,34240,10
5273403,34262,6
5273403,34280,10
5273403,34321,3
5273403,34350,5
5273403,34403,6
5273403,34414,3
5273403,34467,3
5273403,34494,9
5273403,34498,0
5273403,34534,9
5273403,34542,8
5273403,34547,4
5273403,34549,3
5273403,34561,10
5273403,34566,6
5273403,34591,10
5273403,34626,10
5273403,34647,0
5273403,34658,4
5273403,34662,4
5273403,34712,7
5273403,34753,9
5273403,34822,8
5273403,34823,1
5273403,34881,7
5273403,34933,5
5273403,34966,6
5273403,35120,3
5273403,35203,0
5273403,35220,3
5273403,35237,3
5273403,35330,3
5273403,35338,7
5273403,35369,3
5273403,35434,4
5273403,35603,4
5273403,35714,7
5273403,35823,7
5273403,35828,0
5273403,35843,8
5273403,35849,0
5273403,35851,0
5273403,35968,0
5273403,36006,0
5273403,36027,1
5273403,36028,0
5273403,36094,0
5273403,36124,9
5273403,36125,8
5273403,36275,0
5273403,36451,4
5273403,36516,0
5273403,36525,0
5273403,36548,0
5273403,36563,0
5273403,36594,5
5273403,36595,5
5273403,36596,5
5273403,36597,5
5273403,36630,3
5273403,36633,0
5273403,36726,0
5273403,36793,0
5273403,36838,7
5273403,36847,0
5273403,36873,0
5273403,36906,0
5273403,36920,5
764281,1,0
764281,15,0
764281,16,10
764281,30,0
764281,31,0
764281,32,0
764281,43,0
764281,44,0
764281,50,0
764281,53,0
764281,57,10
764281,59,0
764281,63,0
764281,64,0
764281,65,0
764281,71,0
764281,79,0
764281,81,0
764281,90,0
764281,93,0
764281,94,0
764281,101,0
764281,102,0
764281,113,0
764281,114,0
764281,120,0
764281,133,0
764281,145,10
764281,147,0
764281,158,0
764281,164,0
764281,168,0
764281,169,0
764281,177,0
764281,195,0
764281,196,0
764281,197,0
764281,199,10
764281,205,0
764281,226,0
764281,227,10
764281,232,0
764281,237,0
764281,239,0
764281,241,0
764281,245,0
764281,248,0
764281,263,0
764281,264,0
764281,265,0
764281,276,0
764281,277,0
764281,306,0
764281,329,10
764281,330,0
764281,338,0
764281,339,0
764281,343,0
764281,345,0
764281,355,0
764281,356,0
764281,357,0
764281,358,0
764281,387,0
764281,390,0
764281,394,0
764281,431,0
764281,437,0
764281,440,0
764281,457,0
764281,476,10
764281,477,0
764281,487,0
764281,488,0
764281,512,0
764281,514,0
764281,523,0
764281,558,0
764281,567,0
764281,578,0
764281,584,0
764281,585,10
764281,587,0
764281,591,0
764281,627,0
764281,634,0
764281,649,0
764281,670,0
764281,710,0
764281,721,0
764281,811,0
764281,840,0
764281,849,0
764281,853,0
764281,856,0
764281,861,0
764281,885,0
764281,918,0
764281,934,0
764281,940,0
764281,962,0
764281,990,0
764281,1004,0
764281,1016,0
764281,1033,0
764281,1142,0
764281,1195,0
764281,1210,10
764281,1218,0
764281,1222,0
764281,1250,0
764281,1293,0
764281,1358,0
764281,1453,0
764281,1462,0
764281,1530,0
764281,1535,0
764281,1569,0
764281,1575,0
764281,1581,0
764281,1681,0
764281,1689,0
764281,1691,0
764281,1698,10
764281,1699,0
764281,1723,0
764281,1827,0
764281,1836,0
764281,1840,0
764281,1842,0
764281,1860,0
764281,1889,0
764281,1961,0
764281,1965,0
764281,2001,0
764281,2034,0
764281,2035,0
764281,2104,0
764281,2129,0
764281,2131,0
764281,2154,10
764281,2159,0
764281,2164,0
764281,2167,0
764281,2216,0
764281,2236,0
764281,2246,0
764281,2403,0
764281,2418,0
764281,2476,0
764281,2494,0
764281,2559,0
764281,2581,0
764281,2593,0
764281,2594,0
764281,2605,0
764281,2623,10
764281,2759,0
764281,2787,0
764281,2829,0
764281,2884,0
764281,2904,0
764281,2924,0
764281,2926,0
764281,2927,0
764281,2963,0
764281,2966,0
764281,2993,0
764281,3001,0
764281,3088,0
764281,3225,0
764281,3226,0
764281,3228,0
764281,3230,0
764281,3297,10
764281,3322,0
764281,3358,0
764281,3455,0
764281,3467,0
764281,3503,0
764281,3572,0
764281,3613,0
764281,3652,0
764281,3701,0
764281,3702,0
764281,3712,0
764281,3731,0
764281,3782,0
764281,3783,0
764281,3927,0
764281,3958,0
764281,3974,0
764281,4063,0
764281,4081,0
764281,4087,0
764281,4181,10
764281,4186,0
764281,4192,0
764281,4195,0
764281,4214,0
764281,4224,0
764281,4280,0
764281,4282,0
764281,4382,0
764281,4477,0
764281,4726,0
764281,4789,0
764281,4896,0
764281,4975,0
764281,4999,0
764281,5028,0
764281,5042,0
764281,5074,0
764281,5081,0
764281,5112,0
764281,5114,0
764281,5162,0
764281,5177,0
764281,5204,0
764281,5205,0
764281,5258,0
764281,5277,0
764281,5300,0
764281,5341,0
764281,5365,0
764281,5507,0
764281,5530,0
764281,5597,0
764281,5630,0
764281,5678,10
764281,5680,0
764281,5681,0
764281,5690,0
764281,5781,0
764281,5909,0
764281,5940,0
764281,5941,0
764281,5958,10
764281,6045,0
764281,6098,0
764281,6164,0
764281,6201,0
764281,6211,0
764281,6288,0
764281,6324,0
764281,6347,0
764281,6372,0
764281,6377,0
764281,6408,0
764281,6444,0
764281,6512,0
764281,6547,0
764281,6574,0
764281,6594,0
764281,6624,0
764281,6637,0
764281,6712,0
764281,6772,0
764281,6773,0
764281,6774,0
764281,6802,0
764281,6880,0
764281,6954,0
764281,6956,0
764281,7054,0
764281,7088,0
764281,7148,0
764281,7193,0
764281,7311,0
764281,7465,0
764281,7590,0
764281,7592,0
764281,7593,0
764281,7627,0
764281,7647,0
764281,7655,0
764281,7674,10
764281,7724,0
764281,7769,0
764281,7785,10
764281,7791,10
764281,7817,0
764281,8074,0
764281,8086,0
764281,8129,10
764281,8142,10
764281,8277,0
764281,8311,0
764281,8407,0
764281,8424,0
764281,8425,0
764281,8426,0
764281,8476,0
764281,8481,0
764281,8514,0
764281,8516,0
764281,8525,0
764281,8557,0
764281,8630,0
764281,8675,0
764281,8676,0
764281,8726,0
764281,8768,0
764281,8769,0
764281,8841,0
764281,8861,0
764281,8915,0
764281,9000,0
764281,9041,0
764281,9074,0
764281,9181,0
764281,9252,0
764281,9253,0
764281,9260,0
764281,9289,0
764281,9330,0
764281,9331,0
764281,9379,10
764281,9465,0
764281,9510,0
764281,9587,0
764281,9617,0
764281,9624,0
764281,9656,0
764281,9724,0
764281,9736,0
764281,9750,0
764281,9756,0
764281,9790,0
764281,9919,0
764281,9922,0
764281,9938,0
764281,9989,0
764281,10030,0
764281,10079,0
764281,10080,0
764281,10087,0
764281,10092,0
764281,10110,0
764281,10155,0
764281,10162,0
764281,10163,0
764281,10165,0
764281,10187,0
764281,10213,0
764281,10259,0
764281,10357,0
764281,10372,0
764281,10378,0
764281,10379,0
764281,10396,0
764281,10397,0
764281,10408,0
764281,10495,0
764281,10521,0
764281,10568,0
764281,10572,0
764281,10578,0
764281,10588,0
764281,10611,0
764281,10620,0
764281,10719,0
764281,10721,0
764281,10790,0
764281,10793,0
764281,10798,0
764281,10800,0
764281,11013,0
764281,11111,0
764281,11179,0
764281,11235,0
764281,11285,0
764281,11313,0
764281,11319,0
764281,11433,0
764281,11491,0
764281,11499,0
764281,11577,0
764281,11597,10
764281,11617,0
764281,11633,0
764281,11665,0
764281,11703,0
764281,11737,0
764281,11741,0
764281,11757,10
764281,11759,0
764281,11761,0
764281,11783,0
764281,11785,0
764281,11887,0
764281,11933,0
764281,11977,0
764281,11979,0
764281,11981,0
764281,12175,0
764281,12189,10
764281,12291,0
764281,12293,0
764281,12355,0
764281,12365,0
764281,12431,0
764281,12445,0
764281,12467,0
764281,12471,0
764281,12477,0
764281,12531,10
764281,12549,0
764281,12883,10
764281,13125,10
764281,13161,0
764281,13333,0
764281,13367,0
764281,13409,0
764281,13535,0
764281,13599,0
764281,13655,0
764281,13659,0
764281,13663,0
764281,13759,0
764281,14075,10
764281,14175,0
764281,14199,0
764281,14227,10
764281,14345,0
764281,14349,0
764281,14355,0
764281,14397,0
764281,14511,0
764281,14513,0
764281,14515,0
764281,14741,0
764281,14749,0
764281,14811,0
764281,14813,0
764281,14833,0
764281,14921,0
764281,14967,0
764281,15051,0
764281,15117,0
764281,15225,0
764281,15315,0
764281,15377,0
764281,15379,0
764281,15583,0
764281,15689,0
764281,15699,0
764281,15771,0
764281,15809,0
764281,15863,0
764281,16001,0
764281,16009,0
764281,16011,0
764281,16067,0
764281,16201,0
764281,16355,0
764281,16385,0
764281,16397,0
764281,16417,0
764281,16498,10
764281,16512,0
764281,16524,0
764281,16528,0
764281,16592,0
764281,16662,0
764281,16664,0
764281,16706,0
764281,16742,0
764281,16782,0
764281,16918,0
764281,17074,0
764281,17247,0
764281,17265,0
764281,17549,0
764281,17651,0
764281,17729,0
764281,17741,0
764281,17777,0
764281,17827,0
764281,17831,0
764281,17895,0
764281,17909,10
764281,18041,0
764281,18095,0
764281,18115,0
764281,18139,0
764281,18153,0
764281,18195,0
764281,18245,10
764281,18247,0
764281,18277,0
764281,18411,0
764281,18497,0
764281,18671,0
764281,18677,0
764281,18679,0
764281,18857,0
764281,18897,0
764281,19111,0
764281,19115,0
764281,19151,0
764281,19163,0
764281,19221,0
764281,19363,0
764281,19365,0
764281,19369,0
764281,19429,0
764281,19647,0
764281,19685,0
764281,19703,10
764281,19815,0
764281,20047,0
764281,20159,0
764281,20457,0
764281,20507,0
764281,20541,0
764281,20583,10
764281,20709,0
764281,20785,0
764281,20787,0
764281,20853,0
764281,20931,0
764281,20973,0
764281,21033,0
764281,21167,0
764281,21185,0
764281,21327,0
764281,21353,0
764281,21405,0
764281,21431,0
764281,21561,0
764281,21603,0
764281,21647,0
764281,21809,0
764281,21843,0
764281,21845,0
764281,21855,0
764281,21863,0
764281,21881,0
764281,21939,0
764281,21995,0
764281,22101,0
764281,22135,0
764281,22147,0
764281,22199,0
764281,22273,0
764281,22297,0
764281,22319,0
764281,22535,0
764281,22663,0
764281,22729,0
764281,22789,10
764281,22877,0
764281,23079,0
764281,23233,0
764281,23273,0
764281,23277,10
764281,23283,0
764281,23289,0
764281,23321,0
764281,23623,0
764281,23673,0
764281,23755,0
764281,23847,0
764281,23945,0
764281,24011,0
764281,24037,0
764281,24075,0
764281,24133,0
764281,24231,0
764281,24439,0
764281,24455,0
764281,24629,0
764281,24701,0
764281,24765,0
764281,24833,0
764281,24873,0
764281,25013,0
764281,25099,0
764281,25157,0
764281,25159,0
764281,25183,0
764281,25283,0
764281,25397,0
764281,25687,0
764281,25777,0
764281,25835,0
764281,25867,0
764281,25879,10
764281,26165,10
764281,26243,0
764281,26349,0
764281,26351,0
764281,27655,0
764281,27663,0
764281,27775,0
764281,27787,0
764281,27899,0
764281,27989,0
764281,28025,0
764281,28121,0
764281,28155,0
764281,28171,0
764281,28297,0
764281,28497,0
764281,28617,0
764281,28621,0
764281,28675,0
764281,28677,0
764281,28701,0
764281,28725,0
764281,28735,10
764281,28805,0
764281,28819,0
764281,28825,0
764281,28851,0
764281,28883,0
764281,28891,0
764281,28907,0
764281,28927,0
764281,28957,0
764281,28979,0
764281,28999,0
764281,29067,0
764281,29095,0
764281,29785,0
764281,29786,0
764281,29803,0
764281,29893,0
764281,30014,0
764281,30015,0
764281,30091,0
764281,30123,0
764281,30127,0
764281,30187,0
764281,30205,0
764281,30240,0
764281,30276,0
764281,30296,0
764281,30307,0
764281,30346,0
764281,30363,0
764281,30385,0
764281,30485,0
764281,30503,0
764281,30524,0
764281,30544,0
764281,30694,0
764281,30727,10
764281,30736,0
764281,30831,10
764281,30901,0
764281,31043,0
764281,31173,0
764281,31174,0
764281,31181,0
764281,31240,0
764281,31245,0
764281,31251,0
764281,31318,0
764281,31374,0
764281,31376,0
764281,31404,0
764281,31442,0
764281,31637,0
764281,31646,0
764281,31737,0
764281,31741,0
764281,31757,0
764281,31758,0
764281,31764,0
764281,31765,10
764281,31771,0
764281,31859,10
764281,31952,0
764281,31964,0
764281,31988,0
764281,32071,0
764281,32093,10
764281,32105,0
764281,32108,0
764281,32182,0
764281,32268,0
764281,32281,10
764281,32282,0
764281,32551,0
764281,32603,0
764281,32607,0
764281,32648,0
764281,32681,0
764281,32682,0
764281,32729,0
764281,32902,0
764281,32935,0
764281,32937,0
764281,32979,0
764281,32983,0
764281,33091,0
764281,33094,0
764281,33095,0
764281,33206,0
764281,33352,0
764281,33354,0
764281,33487,0
764281,33506,0
764281,33731,0
764281,33743,0
764281,33783,0
764281,33836,0
764281,33926,0
764281,33988,0
764281,34076,0
764281,34299,0
764281,34382,0
764281,34451,0
764281,34494,0
764281,34537,0
764281,34540,0
764281,34542,0
764281,34572,0
764281,34591,0
764281,34599,0
764281,34618,0
764281,34792,0
764281,34822,10
764281,34902,0
764281,34962,0
764281,34984,0
764281,35062,0
764281,35120,0
764281,35180,10
764281,35241,0
764281,35247,0
764281,35330,0
764281,35413,0
764281,35557,0
764281,35639,0
764281,35788,0
764281,35838,0
764281,35849,0
764281,35860,0
764281,36038,0
764281,36220,0
764281,36516,0
764281,36840,0
4680455,80,0
4680455,226,4
4680455,512,8
4680455,513,7
4680455,523,10
4680455,530,0
4680455,930,7
4680455,1000,0
4680455,1293,0
4680455,2471,0
4680455,2686,0
4680455,2747,0
4680455,2761,8
4680455,4481,5
4680455,5052,0
4680455,5081,7
4680455,6702,0
4680455,8041,0
4680455,11061,0
4680455,15227,9
4680455,16774,5
4680455,23279,0
4680455,28149,0
4680455,30016,2
4680455,30346,6
4680455,31339,3
4680455,32086,0
4680455,32979,7
4680455,32995,5
4680455,33082,3
4680455,33783,0
4680455,34382,0
4680455,34393,2
4680455,34549,7
4680455,34599,8
4680455,34964,0
4680455,35120,10
4680455,35557,6
4680455,35839,0
4680455,35849,0
4680455,35860,0
4680455,36124,0
207137,1,9
207137,5,6
207137,6,5
207137,16,7
207137,19,10
207137,20,5
207137,21,0
207137,24,5
207137,26,0
207137,30,9
207137,31,0
207137,32,10
207137,43,6
207137,44,6
207137,47,6
207137,57,6
207137,58,0
207137,59,3
207137,60,4
207137,63,3
207137,64,6
207137,65,7
207137,66,7
207137,71,5
207137,72,5
207137,73,6
207137,76,5
207137,77,5
207137,79,5
207137,80,6
207137,81,6
207137,82,0
207137,95,0
207137,97,5
207137,101,4
207137,114,7
207137,121,4
207137,134,5
207137,147,5
207137,151,0
207137,153,0
207137,158,4
207137,160,3
207137,164,8
207137,165,0
207137,168,0
207137,185,0
207137,199,10
207137,202,3
207137,205,6
207137,208,5
207137,226,6
207137,227,8
207137,228,4
207137,232,7
207137,237,4
207137,239,8
207137,240,6
207137,245,6
207137,253,4
207137,254,4
207137,255,4
207137,256,3
207137,263,6
207137,267,5
207137,268,6
207137,270,3
207137,276,3
207137,288,3
207137,290,5
207137,302,0
207137,322,7
207137,323,6
207137,324,0
207137,329,7
207137,338,0
207137,339,8
207137,345,7
207137,355,2
207137,356,4
207137,357,7
207137,368,5
207137,369,0
207137,371,4
207137,372,7
207137,376,3
207137,384,0
207137,387,7
207137,389,4
207137,412,2
207137,413,1
207137,416,6
207137,430,3
207137,431,9
207137,433,4
207137,437,5
207137,440,6
207137,441,4
207137,444,4
207137,457,7
207137,464,0
207137,467,9
207137,477,7
207137,481,4
207137,486,7
207137,488,8
207137,489,5
207137,490,7
207137,512,6
207137,513,6
207137,514,4
207137,516,0
207137,517,5
207137,519,0
207137,523,8
207137,527,5
207137,528,6
207137,534,5
207137,552,4
207137,567,0
207137,570,0
207137,572,5
207137,578,6
207137,580,5
207137,585,6
207137,587,5
207137,593,0
207137,596,2
207137,597,6
207137,601,8
207137,610,3
207137,615,2
207137,627,6
207137,644,6
207137,710,5
207137,721,7
207137,731,8
207137,759,6
207137,770,4
207137,777,0
207137,785,0
207137,788,2
207137,790,7
207137,793,7
207137,795,0
207137,801,8
207137,820,10
207137,837,4
207137,846,5
207137,849,10
207137,853,6
207137,856,4
207137,861,5
207137,874,5
207137,875,6
207137,877,5
207137,879,4
207137,885,0
207137,889,7
207137,890,5
207137,918,8
207137,920,2
207137,921,3
207137,930,0
207137,933,3
207137,934,9
207137,949,7
207137,953,0
207137,962,9
207137,967,0
207137,972,4
207137,974,2
207137,975,6
207137,976,6
207137,1002,7
207137,1004,5
207137,1015,6
207137,1023,4
207137,1030,0
207137,1033,6
207137,1034,0
207137,1045,0
207137,1047,5
207137,1049,5
207137,1050,5
207137,1062,1
207137,1066,5
207137,1072,3
207137,1078,4
207137,1088,6
207137,1090,4
207137,1103,0
207137,1105,0
207137,1109,6
207137,1116,0
207137,1117,5
207137,1118,4
207137,1119,5
207137,1121,5
207137,1122,5
207137,1126,0
207137,1132,4
207137,1142,6
207137,1177,0
207137,1192,4
207137,1195,4
207137,1205,7
207137,1210,6
207137,1279,0
207137,1281,8
207137,1285,0
207137,1293,3
207137,1299,3
207137,1311,2
207137,1313,6
207137,1335,7
207137,1370,6
207137,1379,6
207137,1382,6
207137,1401,3
207137,1412,4
207137,1445,4
207137,1454,6
207137,1462,5
207137,1481,3
207137,1483,0
207137,1519,7
207137,1520,0
207137,1525,5
207137,1526,6
207137,1527,4
207137,1530,6
207137,1535,8
207137,1546,2
207137,1562,5
207137,1564,5
207137,1566,8
207137,1571,2
207137,1575,8
207137,1589,8
207137,1592,0
207137,1631,4
207137,1639,1
207137,1657,0
207137,1668,2
207137,1669,3
207137,1689,7
207137,1690,0
207137,1698,4
207137,1699,4
207137,1709,5
207137,1719,6
207137,1729,5
207137,1812,1
207137,1813,6
207137,1817,2
207137,1818,6
207137,1824,8
207137,1827,6
207137,1836,4
207137,1840,4
207137,1841,3
207137,1847,5
207137,1852,5
207137,1856,3
207137,1862,4
207137,1869,3
207137,1878,0
207137,1887,9
207137,1888,8
207137,1889,9
207137,1894,2
207137,1920,4
207137,1921,5
207137,1924,5
207137,1943,7
207137,1949,2
207137,1953,3
207137,1974,7
207137,1993,1
207137,2001,10
207137,2025,6
207137,2026,5
207137,2034,4
207137,2035,7
207137,2104,3
207137,2112,0
207137,2124,4
207137,2129,5
207137,2131,6
207137,2135,4
207137,2154,6
207137,2158,4
207137,2164,8
207137,2166,3
207137,2167,7
207137,2175,6
207137,2201,4
207137,2210,3
207137,2235,0
207137,2236,7
207137,2237,4
207137,2246,8
207137,2251,9
207137,2274,3
207137,2290,0
207137,2321,6
207137,2332,0
207137,2363,5
207137,2367,3
207137,2397,4
207137,2398,3
207137,2403,6
207137,2407,3
207137,2418,5
207137,2476,6
207137,2508,6
207137,2517,5
207137,2563,8
207137,2581,5
207137,2593,7
207137,2596,4
207137,2605,8
207137,2616,4
207137,2623,8
207137,2724,0
207137,2744,4
207137,2753,0
207137,2759,7
207137,2762,0
207137,2768,3
207137,2796,2
207137,2798,6
207137,2842,4
207137,2847,6
207137,2873,2
207137,2890,7
207137,2891,0
207137,2897,2
207137,2899,5
207137,2904,8
207137,2923,4
207137,2924,7
207137,2931,0
207137,2942,3
207137,2950,5
207137,2951,6
207137,2953,3
207137,2954,4
207137,2961,4
207137,2962,3
207137,2963,8
207137,2966,8
207137,2981,0
207137,2985,4
207137,2993,3
207137,3001,8
207137,3002,5
207137,3014,8
207137,3016,8
207137,3080,5
207137,3087,4
207137,3089,3
207137,3091,5
207137,3102,3
207137,3105,2
207137,3121,6
207137,3165,5
207137,3167,9
207137,3220,8
207137,3228,7
207137,3265,4
207137,3287,1
207137,3292,4
207137,3297,9
207137,3318,3
207137,3326,0
207137,3352,5
207137,3358,4
207137,3363,0
207137,3371,8
207137,3401,6
207137,3420,7
207137,3447,6
207137,3449,5
207137,3455,3
207137,3456,4
207137,3457,2
207137,3466,6
207137,3467,4
207137,3468,4
207137,3469,3
207137,3485,6
207137,3503,3
207137,3506,2
207137,3508,5
207137,3572,5
207137,3588,6
207137,3604,7
207137,3618,6
207137,3642,2
207137,3652,7
207137,3665,0
207137,3667,6
207137,3673,0
207137,3674,6
207137,3684,3
207137,3685,2
207137,3701,8
207137,3702,7
207137,3712,4
207137,3750,4
207137,3782,7
207137,3783,8
207137,3784,9
207137,3785,8
207137,3786,0
207137,3818,3
207137,3820,4
207137,3821,3
207137,3841,5
207137,3901,9
207137,3918,3
207137,3927,3
207137,3958,5
207137,3965,4
207137,3974,5
207137,4015,3
207137,4026,5
207137,4037,8
207137,4059,5
207137,4063,3
207137,4078,4
207137,4081,7
207137,4087,5
207137,4106,6
207137,4107,7
207137,4130,2
207137,4155,4
207137,4156,6
207137,4163,3
207137,4173,3
207137,4177,7
207137,4181,8
207137,4182,4
207137,4192,3
207137,4195,6
207137,4214,2
207137,4224,10
207137,4246,2
207137,4280,7
207137,4282,9
207137,4362,5
207137,4382,8
207137,4421,2
207137,4450,3
207137,4454,5
207137,4458,4
207137,4461,6
207137,4472,6
207137,4477,6
207137,4502,2
207137,4535,4
207137,4550,4
207137,4551,0
207137,4565,8
207137,4618,0
207137,4654,5
207137,4672,6
207137,4689,4
207137,4705,4
207137,4713,2
207137,4714,3
207137,4715,7
207137,4719,6
207137,4722,4
207137,4725,7
207137,4744,3
207137,4760,2
207137,4772,7
207137,4786,4
207137,4789,8
207137,4793,4
207137,4811,7
207137,4866,1
207137,4872,6
207137,4874,4
207137,4879,7
207137,4896,5
207137,4898,3
207137,4901,0
207137,4918,5
207137,4966,2
207137,4975,3
207137,4981,6
207137,4985,4
207137,5005,7
207137,5030,6
207137,5037,4
207137,5040,0
207137,5042,0
207137,5060,5
207137,5065,4
207137,5081,9
207137,5112,2
207137,5114,7
207137,5116,4
207137,5118,6
207137,5141,0
207137,5150,5
207137,5163,3
207137,5165,2
207137,5177,7
207137,5196,5
207137,5204,6
207137,5205,8
207137,5220,0
207137,5244,7
207137,5270,4
207137,5279,2
207137,5300,8
207137,5307,3
207137,5310,6
207137,5341,8
207137,5342,2
207137,5347,1
207137,5356,5
207137,5365,9
207137,5391,1
207137,5419,6
207137,5420,7
207137,5458,3
207137,5462,4
207137,5485,0
207137,5521,3
207137,5526,5
207137,5530,4
207137,5569,0
207137,5597,3
207137,5630,9
207137,5667,4
207137,5675,3
207137,5678,3
207137,5680,8
207137,5681,8
207137,5682,7
207137,5690,4
207137,5702,3
207137,5764,3
207137,5772,4
207137,5781,5
207137,5785,2
207137,5802,3
207137,5835,0
207137,5909,5
207137,5914,5
207137,5940,2
207137,5947,5
207137,5955,2
207137,5957,5
207137,5958,6
207137,5978,5
207137,5984,6
207137,6007,7
207137,6023,2
207137,6045,6
207137,6064,0
207137,6098,4
207137,6114,6
207137,6127,6
207137,6148,3
207137,6164,8
207137,6166,2
207137,6178,4
207137,6181,2
207137,6187,4
207137,6205,2
207137,6211,6
207137,6213,7
207137,6215,3
207137,6234,5
207137,6251,2
207137,6275,4
207137,6280,6
207137,6291,5
207137,6299,3
207137,6336,5
207137,6347,5
207137,6351,5
207137,6361,6
207137,6372,8
207137,6377,7
207137,6381,5
207137,6385,4
207137,6392,2
207137,6399,5
207137,6401,6
207137,6408,3
207137,6421,4
207137,6425,4
207137,6437,3
207137,6479,3
207137,6489,3
207137,6500,6
207137,6505,6
207137,6512,6
207137,6533,3
207137,6547,2
207137,6548,5
207137,6566,2
207137,6567,3
207137,6573,5
207137,6574,5
207137,6582,7
207137,6594,8
207137,6609,3
207137,6624,0
207137,6628,4
207137,6633,7
207137,6637,8
207137,6641,3
207137,6675,6
207137,6682,1
207137,6704,3
207137,6736,5
207137,6741,2
207137,6746,5
207137,6747,4
207137,6768,0
207137,6769,2
207137,6772,5
207137,6774,10
207137,6791,2
207137,6793,4
207137,6795,3
207137,6802,5
207137,6862,5
207137,6864,5
207137,6882,5
207137,6884,2
207137,6885,4
207137,6893,3
207137,6904,4
207137,6927,5
207137,6935,5
207137,6945,5
207137,6946,3
207137,6948,4
207137,6954,6
207137,6956,7
207137,6958,4
207137,6974,6
207137,6978,2
207137,6984,7
207137,6987,3
207137,7017,4
207137,7027,0
207137,7044,7
207137,7053,3
207137,7054,1
207137,7059,4
207137,7062,8
207137,7079,2
207137,7088,4
207137,7113,4
207137,7193,6
207137,7222,4
207137,7261,6
207137,7311,9
207137,7338,5
207137,7396,5
207137,7411,4
207137,7463,3
207137,7465,9
207137,7472,5
207137,7512,3
207137,7518,2
207137,7568,0
207137,7588,7
207137,7593,2
207137,7596,5
207137,7597,5
207137,7598,2
207137,7627,7
207137,7647,5
207137,7669,4
